Código de Modalidad;Código de la infraestructura;Número de Agentes Educativos;Recursos para formación;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF067-29-00056;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF067-29-00058;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
COMUNITARIA - HCB FAMILIARES;CCF067-29-00008;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
COMUNITARIA - HCB FAMILIARES;CCF067-29-00009;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
COMUNITARIA - HCB FAMILIARES;CCF067-29-00010;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
COMUNITARIA - HCB FAMILIARES;CCF067-29-00011;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF067-29-00001;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF067-29-00006;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF067-29-00007;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF067-29-00053;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF067-29-00054;0;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;67;COMFIAR Arauca;2018-10-23 08:00:16.557
PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);CCF034-29-00026;2;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF034-29-00027;22;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;CCF034-29-00028;5;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00540;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00553;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00551;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00686;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00687;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00688;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00519;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00521;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00520;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00680;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00678;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00681;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00682;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00683;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00684;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00673;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00674;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00675;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00676;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00677;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00679;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00668;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00669;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00670;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00671;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00645;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00672;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00662;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00663;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00664;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00665;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00666;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00667;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00376;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00370;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00374;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00660;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00644;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00661;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00372;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00364;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00359;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00375;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00365;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00366;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00371;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00360;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00368;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00377;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00362;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00361;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00659;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00404;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00407;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00408;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00403;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00406;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00558;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00378;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00246;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00567;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00643;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00658;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00569;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00566;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00571;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00241;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00564;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00245;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00200;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00201;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00202;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00196;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00239;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00568;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00210;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00207;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00197;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00198;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00204;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00657;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00195;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00206;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00208;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00209;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00211;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00203;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00554;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00556;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00251;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00342;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00555;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00349;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00350;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00354;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00355;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00351;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00343;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00353;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00332;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00335;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00340;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00334;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00325;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00536;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00330;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00341;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00321;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00327;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00535;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00331;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00323;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00324;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00338;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00337;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00329;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00336;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00589;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00574;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00227;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00339;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00326;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00328;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00572;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00226;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00575;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00579;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00578;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00590;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00586;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00585;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00223;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
COMUNITARIA - HCB FAMILIARES;CCF034-29-00583;1;0;INFO_FONDOS_LEY_TRIM_FONIÑEZ_2018_C01_P3;34;COFREM;2018-10-23 17:27:35.230
